Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,IoU,0.5,0.001,50,0.5188294053077698,0.9636149,0.63983667,0.65754664,0.6485707759857178,0.72113276,0.8385271430015564,24754.0,12892.0,685700.0,13934.0
Adam,IoU,0.5,0.002,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.5,0.002,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.5,0.003,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.5,0.003,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.6,0.001,25,0.5498505234718323,0.94683975,0.8398987,0.49613705,0.6237930059432983,0.6988293,0.9097023010253906,32494.0,33000.0,665592.0,6194.0
Adam,IoU,0.6,0.001,50,0.5366738438606262,0.9639513,0.5801799,0.684705,0.6281237006187439,0.71033835,0.821764349937439,22446.0,10336.0,688256.0,16242.0
Adam,IoU,0.6,0.002,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.6,0.002,50,0.4930737018585205,0.9635919,0.7117711,0.63700294,0.6723146438598633,0.7342801,0.8648456931114197,27537.0,15692.0,682900.0,11151.0
Adam,IoU,0.6,0.003,25,0.9503123164176941,0.49991047,0.49914703,0.05238444,0.09481792896986008,0.2681141,0.49954986572265625,19311.0,349329.0,349263.0,19377.0
Adam,IoU,0.6,0.003,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.7,0.001,25,0.5062239766120911,0.96423477,0.6609026,0.6586723,0.6597855687141418,0.7276242,0.8588878512382507,25569.0,13250.0,685342.0,13119.0
Adam,IoU,0.7,0.001,50,0.5121899247169495,0.96223825,0.6770575,0.6305578,0.6529808640480042,0.72280353,0.8579941987991333,26194.0,15347.0,683245.0,12494.0
Adam,IoU,0.7,0.002,25,0.5062611699104309,0.9622735,0.70065653,0.6254355,0.6609125733375549,0.727194,0.8608494997024536,27107.0,16234.0,682358.0,11581.0
Adam,IoU,0.7,0.002,50,0.5084455013275146,0.95727134,0.7869882,0.5668882,0.6590473651885986,0.7234539,0.8906148672103882,30447.0,23262.0,675330.0,8241.0
Adam,IoU,0.7,0.003,25,0.5067906379699707,0.9647122,0.64983976,0.66844803,0.6590125560760498,0.72745234,0.8351327776908875,25141.0,12470.0,686122.0,13547.0
Adam,IoU,0.7,0.003,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.8,0.001,25,0.5427497029304504,0.9511556,0.8039961,0.5224745,0.6333611607551575,0.70622426,0.9041650891304016,31105.0,28429.0,670163.0,7583.0
Adam,IoU,0.8,0.001,50,0.5271172523498535,0.9622084,0.62768817,0.64340407,0.6354489922523499,0.7133024,0.8378795981407166,24284.0,13459.0,685133.0,14404.0
Adam,IoU,0.8,0.002,25,0.5487810969352722,0.9641059,0.53675556,0.7085437,0.610800564289093,0.7013719,0.8089206218719482,20766.0,8542.0,690050.0,17922.0
Adam,IoU,0.8,0.002,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.8,0.003,25,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,IoU,0.8,0.003,50,0.9475260376930237,0.05247396,1.0,0.05247396,0.099715456366539,0.02623698,0.5,38688.0,698592.0,0.0,0.0
Adam,Weighted BCE/Dice,0.2,0.001,25,0.3840194642543793,0.93071425,0.8926024,0.42392066,0.574836254119873,0.6653285,0.9726467132568359,34533.0,46928.0,651664.0,4155.0
Adam,Weighted BCE/Dice,0.2,0.001,50,0.3665809631347656,0.94199353,0.8828319,0.47182584,0.6149788498878479,0.69159853,0.9752250909805298,34155.0,38234.0,660358.0,4533.0
Adam,Weighted BCE/Dice,0.2,0.002,25,0.387708455324173,0.9163778,0.92537737,0.37857816,0.537330687046051,0.63973653,0.9731459021568298,35801.0,58766.0,639826.0,2887.0
Adam,Weighted BCE/Dice,0.2,0.002,50,0.40693044662475586,0.9512953,0.80334985,0.5233998,0.63383948802948,0.7065543,0.9712731838226318,31080.0,28301.0,670291.0,7608.0
Adam,Weighted BCE/Dice,0.2,0.003,25,2.6135239601135254,0.94752604,0.0,0.0,0.0,0.47376302,0.5,0.0,0.0,698592.0,38688.0
Adam,Weighted BCE/Dice,0.2,0.003,50,2.6135239601135254,0.94752604,0.0,0.0,0.0,0.47376302,0.5,0.0,0.0,698592.0,38688.0
Adam,Weighted BCE/Dice,0.3,0.001,25,0.40459272265434265,0.9246501,0.9038203,0.40284562,0.5572963356971741,0.6535923,0.972327470779419,34967.0,51833.0,646759.0,3721.0
Adam,Weighted BCE/Dice,0.3,0.001,50,0.41966989636421204,0.93372667,0.8836849,0.4352387,0.583223819732666,0.6710799,0.9721620678901672,34188.0,44362.0,654230.0,4500.0
Adam,Weighted BCE/Dice,0.3,0.002,25,0.42937231063842773,0.9167223,0.9231028,0.37937263,0.5377451777458191,0.6401168,0.9720228314399719,35713.0,58424.0,640168.0,2975.0
Adam,Weighted BCE/Dice,0.3,0.002,50,0.4047393500804901,0.9573446,0.7472084,0.57156414,0.6476894617080688,0.71727705,0.9724864363670349,28908.0,21669.0,676923.0,9780.0
Adam,Weighted BCE/Dice,0.3,0.003,25,2.6135239601135254,0.94752604,0.0,0.0,0.0,0.47376302,0.5,0.0,0.0,698592.0,38688.0
Adam,Weighted BCE/Dice,0.3,0.003,50,0.37871551513671875,0.94372284,0.8524349,0.47961083,0.6138483285903931,0.6919656,0.9740060567855835,32979.0,35783.0,662809.0,5709.0
Adam,Weighted BCE/Dice,0.4,0.001,25,0.39335328340530396,0.9473253,0.82986975,0.49885023,0.6231271028518677,0.698747,0.9733248353004456,32106.0,32254.0,666338.0,6582.0
Adam,Weighted BCE/Dice,0.4,0.001,50,0.3727624714374542,0.95388454,0.79484594,0.54125744,0.6439864635467529,0.7133945,0.9743965268135071,30751.0,26063.0,672529.0,7937.0
Adam,Weighted BCE/Dice,0.4,0.002,25,0.40021106600761414,0.9458144,0.8324804,0.49039224,0.6172051429748535,0.6948427,0.971897304058075,32207.0,33469.0,665123.0,6481.0
Adam,Weighted BCE/Dice,0.4,0.002,50,0.36996689438819885,0.95566946,0.79701716,0.5539288,0.6536023616790771,0.7195899,0.974744975566864,30835.0,24831.0,673761.0,7853.0
Adam,Weighted BCE/Dice,0.4,0.003,25,2.6135239601135254,0.94752604,0.0,0.0,0.0,0.47376302,0.5,0.0,0.0,698592.0,38688.0
Adam,Weighted BCE/Dice,0.4,0.003,50,2.6135239601135254,0.94752604,0.0,0.0,0.0,0.47376302,0.5,0.0,0.0,698592.0,38688.0
Adam,Weighted BCE/Dice,0.5,0.001,25,0.40112945437431335,0.95205754,0.80727875,0.5282546,0.6386193633079529,0.7095168,0.9731490015983582,31232.0,27891.0,670701.0,7456.0
Adam,Weighted BCE/Dice,0.5,0.001,50,0.35978418588638306,0.9631456,0.7290374,0.6282577,0.6749061346054077,0.7355033,0.9759316444396973,28205.0,16689.0,681903.0,10483.0
Adam,Weighted BCE/Dice,0.5,0.002,25,0.38863369822502136,0.95657146,0.7622777,0.5637413,0.6481467485427856,0.7171062,0.9730843305587769,29491.0,22822.0,675770.0,9197.0
Adam,Weighted BCE/Dice,0.5,0.002,50,0.4054517447948456,0.9532362,0.7694634,0.5380458,0.6332752108573914,0.7073105,0.9714139699935913,29769.0,25559.0,673033.0,8919.0
Adam,Weighted BCE/Dice,0.5,0.003,25,0.4062083065509796,0.9532389,0.7704973,0.5380103,0.6336004137992859,0.7074847,0.9711769223213196,29809.0,25597.0,672995.0,8879.0
Adam,Weighted BCE/Dice,0.5,0.003,50,0.38983264565467834,0.96296656,0.66426283,0.64225024,0.6530711054801941,0.7232442,0.9713267087936401,25699.0,14315.0,684277.0,12989.0
Adam,Weighted BCE/Dice,0.6,0.001,25,0.39892104268074036,0.95791286,0.75413567,0.5755316,0.6528383493423462,0.7203908,0.973534107208252,29176.0,21518.0,677074.0,9512.0
Adam,Weighted BCE/Dice,0.6,0.001,50,0.38029158115386963,0.96446264,0.61874485,0.67642486,0.6463004946708679,0.7203514,0.9734960794448853,23938.0,11451.0,687141.0,14750.0
Adam,Weighted BCE/Dice,0.6,0.002,25,0.38392266631126404,0.96355927,0.64562654,0.6549889,0.6502740383148193,0.72203183,0.9724848866462708,24978.0,13157.0,685435.0,13710.0
Adam,Weighted BCE/Dice,0.6,0.002,50,0.38139545917510986,0.96176755,0.6854839,0.62341326,0.6529768109321594,0.72254825,0.9732221364974976,26520.0,16020.0,682572.0,12168.0
Adam,Weighted BCE/Dice,0.6,0.003,25,2.6135239601135254,0.94752604,0.0,0.0,0.0,0.47376302,0.5,0.0,0.0,698592.0,38688.0
Adam,Weighted BCE/Dice,0.6,0.003,50,2.6135239601135254,0.94752604,0.0,0.0,0.0,0.47376302,0.5,0.0,0.0,698592.0,38688.0
Adam,Weighted BCE/Dice,0.7,0.001,25,0.3904992938041687,0.9636909,0.6322374,0.6610454,0.6463205218315125,0.7199498,0.9727943539619446,24460.0,12542.0,686050.0,14228.0
