Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,IoU,0.2,0.002,25,0.9658506512641908,0.2673157,0.7503677,0.034597438,0.0661450996994972,0.14100061,0.5001904368400574,38262.0,1067658.0,355911.0,12729.0
Adam,IoU,0.2,0.002,50,0.9667187333106996,0.49989352,0.50022554,0.03458764,0.0647015497088432,0.26226136,0.5000535845756531,25507.0,711953.0,711616.0,25484.0
Adam,IoU,0.2,0.003,25,1.0,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,IoU,0.2,0.003,50,1.0,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,IoU,0.3,0.001,25,0.5509735345840454,0.9709005,0.7432292,0.5596775,0.638524055480957,0.7195634,0.875267744064331,37898.0,29816.0,1393753.0,13093.0
Adam,IoU,0.3,0.001,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.3,0.002,25,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.3,0.002,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.3,0.003,25,1.0,0.96541953,0.0,0.0,0.0,0.48270977,0.5,0.0,0.0,1423569.0,50991.0
Adam,IoU,0.3,0.003,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.4,0.001,25,0.5540582537651062,0.9703566,0.75264263,0.5523922,0.637153685092926,0.71854067,0.8791863322257996,38378.0,31098.0,1392471.0,12613.0
Adam,IoU,0.4,0.001,50,0.5839859247207642,0.97481215,0.56910044,0.65671676,0.6097773909568787,0.7064625,0.797832727432251,29019.0,15169.0,1408400.0,21972.0
Adam,IoU,0.4,0.002,25,0.5477778911590576,0.9747186,0.6644506,0.62684554,0.6451005339622498,0.7251241,0.8400471806526184,33881.0,20169.0,1403400.0,17110.0
Adam,IoU,0.4,0.002,50,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
Adam,IoU,0.4,0.003,25,0.9654195308685304,0.034580484,1.0,0.034580484,0.0668492913246154,0.017290242,0.5,50991.0,1423569.0,0.0,0.0
