Optimizer,Loss Function,Threshold,Learning rate,Epochs,Loss,Acc,Precision,Recall,F1-Score,Mean IoU,AUC,TP,FP,TN,FN
Adam,Dice,0.7,0.002,50,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.7,0.003,25,0.5985031127929688,0.95763844,0.38312683,0.42359814,0.40234729647636414,0.6044311,0.7071753740310669,31539.0,42916.0,2086604.0,50781.0
Adam,Dice,0.7,0.003,50,0.9284741878509521,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,Dice,0.8,0.001,25,0.4377998411655426,0.96586645,0.5956511,0.5373825,0.5650185346603394,0.6794194,0.8063985109329224,49034.0,42212.0,2087308.0,33286.0
Adam,Dice,0.8,0.001,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.8,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.8,0.002,50,0.392040878534317,0.9726187,0.55877066,0.6548783,0.603019118309021,0.70184803,0.7986674308776855,45998.0,24241.0,2105279.0,36322.0
Adam,Dice,0.8,0.003,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Dice,0.8,0.003,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.2,0.001,25,0.7279777526855469,0.95468026,0.45482263,0.40345037,0.4275990128517151,0.61292005,0.7226237058639526,37441.0,55361.0,2074159.0,44879.0
Adam,IoU,0.2,0.001,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.2,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.2,0.002,50,0.9912660717964172,0.95577526,0.010823615,0.0515625,0.017891565337777138,0.48239198,0.5015637874603271,891.0,16389.0,2113131.0,81429.0
Adam,IoU,0.2,0.003,25,0.9627821445465088,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,IoU,0.2,0.003,50,0.9627821445465088,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,IoU,0.3,0.001,25,0.6439933180809021,0.94645905,0.8127551,0.39375928,0.5305032134056091,0.65289956,0.8925731778144836,66906.0,103010.0,2026510.0,15414.0
Adam,IoU,0.3,0.001,50,0.6206762194633484,0.9598791,0.6566448,0.4719683,0.5491971373558044,0.66871053,0.821526825428009,54055.0,60476.0,2069044.0,28265.0
Adam,IoU,0.3,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.3,0.002,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.3,0.003,25,0.962913453578949,0.044391546,0.9889577,0.03710358,0.0715237408876419,0.02248134,0.49841776490211487,81411.0,2112744.0,16776.0,909.0
Adam,IoU,0.3,0.003,50,0.9627821445465088,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,IoU,0.4,0.001,25,0.6067801117897034,0.96499205,0.62450194,0.5249566,0.5704188346862793,0.6815851,0.8186883926391602,51409.0,46521.0,2082999.0,30911.0
Adam,IoU,0.4,0.001,50,0.5532955527305603,0.9675451,0.7125972,0.5493272,0.620400071144104,0.7081783,0.853293240070343,58661.0,48126.0,2081394.0,23659.0
Adam,IoU,0.4,0.002,25,0.6741570830345154,0.95859057,0.55036443,0.4535907,0.4973134398460388,0.64433706,0.7711194157600403,45306.0,54577.0,2074943.0,37014.0
Adam,IoU,0.4,0.002,50,0.9627821445465088,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,IoU,0.4,0.003,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.4,0.003,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.5,0.001,25,0.6321852207183838,0.96619874,0.5227648,0.548127,0.5351455211639404,0.6654257,0.7612521052360535,43034.0,35477.0,2094043.0,39286.0
Adam,IoU,0.5,0.001,50,0.5132337808609009,0.9738548,0.66449225,0.6442157,0.6541968584060669,0.7296466,0.8341765403747559,54701.0,30210.0,2099310.0,27619.0
Adam,IoU,0.5,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.5,0.002,50,0.9998065829277039,0.96249324,0.0002186589,0.026666667,0.0004337610735092312,0.48135492,0.49995505809783936,18.0,657.0,2128863.0,82302.0
Adam,IoU,0.5,0.003,25,0.9933379292488098,0.9556428,0.008224004,0.039486732,0.013612830080091953,0.48124114,0.5002453923225403,677.0,16468.0,2113052.0,81643.0
Adam,IoU,0.5,0.003,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.6,0.001,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.6,0.001,50,0.9953093528747559,0.95933115,0.0052964045,0.051263962,0.009600880555808544,0.48207337,0.5007535815238953,436.0,8069.0,2121451.0,81884.0
Adam,IoU,0.6,0.002,25,1.0,0.96277535,0.0,0.0,0.0,0.48138767,0.49999648332595825,0.0,15.0,2129505.0,82320.0
Adam,IoU,0.6,0.002,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.6,0.003,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.6,0.003,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.7,0.001,25,0.5828665494918823,0.96562046,0.67376095,0.5299952,0.5932930707931519,0.6932482,0.8426809906959534,55464.0,49186.0,2080334.0,26856.0
Adam,IoU,0.7,0.001,50,0.6446141600608826,0.9693486,0.45034012,0.6218048,0.5223615765571594,0.6611686,0.7290889024734497,37072.0,22548.0,2106972.0,45248.0
Adam,IoU,0.7,0.002,25,0.9627821445465088,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,IoU,0.7,0.002,50,0.9627821445465088,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,IoU,0.7,0.003,25,0.7249801754951477,0.94983727,0.51009476,0.37287548,0.4308227598667145,0.6117099,0.7541194558143616,41991.0,70623.0,2058897.0,40329.0
Adam,IoU,0.7,0.003,50,0.6475651264190674,0.9673525,0.47320214,0.5745512,0.5189749598503113,0.6585916,0.7412500977516174,38954.0,28845.0,2100675.0,43366.0
Adam,IoU,0.8,0.001,25,0.8868822455406189,0.83603424,0.55907434,0.12358751,0.20242702960968018,0.47258067,0.7061691284179688,46023.0,326369.0,1803151.0,36297.0
Adam,IoU,0.8,0.001,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.8,0.002,25,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.8,0.002,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,IoU,0.8,0.003,25,0.9627821445465088,0.03721788,1.0,0.03721788,0.07176482677459717,0.01860894,0.5,82320.0,2129520.0,0.0,0.0
Adam,IoU,0.8,0.003,50,1.0,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.2,0.001,25,0.4034421145915985,0.933294,0.89278424,0.34632513,0.499057799577713,0.63174886,0.9714443683624268,73494.0,138717.0,1990803.0,8826.0
Adam,Weighted BCE/Dice,0.2,0.001,50,0.38754329085350037,0.9636484,0.7682337,0.5076907,0.6113608479499817,0.7014187,0.96677166223526,63241.0,61325.0,2068195.0,19079.0
Adam,Weighted BCE/Dice,0.2,0.002,25,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.2,0.002,50,0.4120023548603058,0.9555343,0.79736394,0.44558716,0.5716960430145264,0.6772183,0.9674406051635742,65639.0,81670.0,2047850.0,16681.0
Adam,Weighted BCE/Dice,0.2,0.003,25,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.2,0.003,50,0.40773898363113403,0.9329834,0.8711006,0.34256765,0.4917503595352173,0.6283892,0.96964430809021,71709.0,137619.0,1991901.0,10611.0
Adam,Weighted BCE/Dice,0.3,0.001,25,0.4102904498577118,0.96129334,0.7441084,0.48691207,0.5886422991752625,0.688633,0.9694582223892212,61255.0,64548.0,2064972.0,21065.0
Adam,Weighted BCE/Dice,0.3,0.001,50,0.3774978816509247,0.9682477,0.74438775,0.5547177,0.6357067823410034,0.71665174,0.9729065895080566,61278.0,49189.0,2080331.0,21042.0
Adam,Weighted BCE/Dice,0.3,0.002,25,0.4356372654438019,0.953512,0.7799077,0.43115214,0.5553134083747864,0.66825277,0.9645830392837524,64202.0,84706.0,2044814.0,18118.0
Adam,Weighted BCE/Dice,0.3,0.002,50,0.3936874568462372,0.9572623,0.8041545,0.457785,0.58343505859375,0.6839049,0.9722467660903931,66198.0,78407.0,2051113.0,16122.0
Adam,Weighted BCE/Dice,0.3,0.003,25,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.3,0.003,50,2.2150063514709473,0.96278214,0.0,0.0,0.0,0.48139107,0.5,0.0,0.0,2129520.0,82320.0
Adam,Weighted BCE/Dice,0.4,0.001,25,0.4062931537628174,0.9587077,0.7618926,0.46648568,0.5786686539649963,0.682317,0.970082700252533,62719.0,71731.0,2057789.0,19601.0
